smiles,ames,source,split
CC(=O)CN(COC(C)=O)N=O,1.0,isssty,Train/Validation
CC(=O)OC(C(C)=O)N(C)N=O,1.0,isssty,Train/Validation
CN(CCC#N)c1ccc(/N=N/c2ccccc2)cc1,1.0,isssty,Train/Validation
CNc1ccc(/N=N/c2ccc3ncsc3c2)cc1,1.0,isssty,Train/Validation
N#Cc1ccc(CCl)cc1,0.0,isssty,Train/Validation
CC(=O)Oc1ccc(CCl)cc1,1.0,isssty,Train/Validation
ClCc1ccc(Br)cc1,0.0,isssty,Train/Validation
Cc1ccc(CCl)cc1,0.0,isssty,Train/Validation
FC(F)(F)c1ccc(CCl)cc1,0.0,isssty,Train/Validation
COc1ccc(CO)cc1,0.0,isssty,Train/Validation
O=NN(CCO)CC(=O)O,1.0,isssty,Train/Validation
CC(=O)Oc1ccc(CO)cc1,0.0,isssty,Train/Validation
OCc1ccc(O)cc1,0.0,isssty,Train/Validation
OCc1ccc(F)cc1,0.0,isssty,Train/Validation
N#Cc1ccc(CO)cc1,0.0,isssty,Train/Validation
O=CCO,0.0,isssty,Train/Validation
OCc1ccc(C(F)(F)F)cc1,0.0,isssty,Train/Validation
OCc1ccc(Br)cc1,0.0,isssty,Train/Validation
OCc1ccc(Cl)cc1,0.0,isssty,Train/Validation
Cc1ccc(S(=O)(=O)OCc2ccc([N+](=O)[O-])cc2)cc1,1.0,isssty,Train/Validation
Cc1ccc(COS(=O)(=O)c2ccc(C)cc2)cc1,0.0,isssty,Train/Validation
Cc1ccc(S(=O)(=O)OCc2ccccc2)cc1,0.0,isssty,Train/Validation
CCCCCN(CCCCO)N=O,1.0,isssty,Train/Validation
CC(O)/C=C/C=O,1.0,isssty,Train/Validation
O[C@H]1C=Cc2ccc3cc4c(ccc5ccccc54)cc3c2[C@@H]1O,0.0,isssty,Train/Validation
O[C@H]1C=Cc2c(ccc3cc4c(ccc5ccccc54)cc23)[C@@H]1O,1.0,isssty,Train/Validation
O[C@H]1c2ccccc2-c2cc3ccc4ccccc4c3cc2[C@@H]1O,1.0,isssty,Train/Validation
Cn1cnc([N+](=O)[O-])c1-c1ccccc1,0.0,isssty,Train/Validation
O=[N+]([O-])c1nc[nH]c1-c1ccccc1,1.0,isssty,Train/Validation
Cn1cnc(-c2ccccc2)c1[N+](=O)[O-],1.0,isssty,Train/Validation
Cn1cnc(N=O)c1-c1ccccc1,1.0,isssty,Train/Validation
O=Nc1nc[nH]c1-c1ccccc1,1.0,isssty,Train/Validation
Cn1cnc(-c2ccccc2)c1N=O,1.0,isssty,Train/Validation
COC1OC(=O)C(Cl)=C1C(Cl)Cl,1.0,isssty,Train/Validation
O=S(=O)([O-])OCc1c2ccccc2c(CO)c2c1ccc1ccccc12.[Na+],1.0,isssty,Train/Validation
O=C(O)c1ccc(NC2OCC(O)C(O)C2O)cc1,0.0,isssty,Train/Validation
Cc1ccc(NCC2(O)OC[C@@H](O)[C@@H](O)[C@@H]2O)cc1,0.0,isssty,Train/Validation
Cc1ccc(NC2OC[C@@H](O)[C@@H](O)[C@@H]2O)cc1,1.0,isssty,Train/Validation
Cc1ccc(NC2OC[C@@H](O)[C@H](O)[C@H]2O)cc1,1.0,isssty,Train/Validation
O[C@H]1[C@H](O)COC(NCCc2c[nH]c3ccccc23)[C@@H]1O,1.0,isssty,Train/Validation
O=NN(c1ccc([N+](=O)[O-])cc1)C1OC[C@@H](O)[C@@H](O)[C@H]1O,1.0,isssty,Train/Validation
O=NN(c1ccc([N+](=O)[O-])cc1)C1OC[C@@H](O)[C@H](O)[C@H]1O,1.0,isssty,Train/Validation
O=NN(c1ccc([N+](=O)[O-])cc1)C1OC[C@@H](O)[C@H](O)[C@@H]1O,1.0,isssty,Train/Validation
O=NN(c1ccc([N+](=O)[O-])cc1)C1OC[C@H](O)[C@H](O)[C@H]1O,1.0,isssty,Train/Validation
Cc1ccc(/C(C#N)=C\C=C\c2ccccc2[N+](=O)[O-])cc1,1.0,isssty,Train/Validation
COc1ccccc1/C=C/C=C(/C#N)c1ccc(Br)cc1,1.0,isssty,Train/Validation
O=S(=O)(O)C1C(O)c2c(cc3ccc4cccc5ccc2c3c45)C(O)C1O,0.0,isssty,Train/Validation
Cc1cc(O)c2c(c1)C(=O)c1cc(O)c(O)c(O)c1C2=O,0.0,isssty,Train/Validation
Fc1ccc2c3c(cccc13)-c1cc3ccccc3cc1-2,1.0,isssty,Train/Validation
Fc1cccc2cc3c(cc12)-c1cccc2cccc-3c12,1.0,isssty,Train/Validation
Fc1ccc2cc3c(cc2c1)-c1cccc2cccc-3c12,1.0,isssty,Train/Validation
OC1C=C2c3cc4ccccc4cc3-c3cccc(c32)C1O,1.0,isssty,Train/Validation
CC1=C(Cl)C(=O)OC1O,1.0,isssty,Train/Validation
COC(=O)[C@@H](N)CSCCCl,1.0,isssty,Train/Validation
CC(=O)N[C@@H](CSCCCl)C(=O)O,1.0,isssty,Train/Validation
N[C@@H](CCC(=O)N(CC(=O)O)C(=O)[C@@H](N)CSCCCl)C(=O)O,1.0,isssty,Train/Validation
O=C1C=C2c3cc4ccccc4cc3-c3cccc(c32)C1=O,1.0,isssty,Train/Validation
OC1C=Cc2cc3c(cc2C1O)-c1cccc2cccc-3c12,1.0,isssty,Train/Validation
C=C1C(=O)[C@]23CCC4[C@](C)(CCC[C@@]4(C)C(=O)O)C2CC[C@@]1(O)C3,1.0,isssty,Train/Validation
O=CNc1ccc2c(c1)Cc1ccccc1-2,1.0,isssty,Train/Validation
O=C(c1ccccc1)N(O)c1ccc2c(c1)Cc1ccccc1-2,1.0,isssty,Train/Validation
C=C1[C@H](O)[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@]1(O)C3,0.0,isssty,Train/Validation
ClNc1ccc2c(c1)Cc1ccccc1-2,1.0,isssty,Train/Validation
C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@@H]1C3,0.0,isssty,Train/Validation
CC(=O)N(Cl)c1ccc2c(c1)Cc1ccccc1-2,1.0,isssty,Train/Validation
CC(=O)Nc1ccc2c(c1OC(C)=O)Cc1ccccc1-2,0.0,isssty,Train/Validation
C=C1C[C@@]23CCC4[C@](C)(C(=O)O)CCC[C@@]4(C)[C@@H]2CC[C@]1(OC(C)=O)C3,0.0,isssty,Train/Validation
O=C1C=C(CCl)C(O)O1,1.0,isssty,Train/Validation
O=C1C=C(CCl)CO1,1.0,isssty,Train/Validation
CC(=O)Nc1cc2c(cc1Cl)-c1ccccc1C2,1.0,isssty,Train/Validation
C=C1C2CCC3C4(C)CCCC(C)(C(=O)O)C4CCC3(C2)C1O,0.0,isssty,Train/Validation
C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1O)C3,1.0,isssty,Train/Validation
CCOC(=O)N(N=O)C(CCC=O)c1cccnc1,1.0,isssty,Train/Validation
CC1(c2ccccc2)CO1,1.0,isssty,Train/Validation
CC1(c2ccc(Br)cc2)CO1,0.0,isssty,Train/Validation
CC1(c2ccc(Cl)cc2)CO1,1.0,isssty,Train/Validation
CC1OC1c1ccc(C#N)cc1,1.0,isssty,Train/Validation
CC1(c2ccc([N+](=O)[O-])cc2)CO1,1.0,isssty,Train/Validation
C[C@@]12C=Cc3occc3[C@H]1CC[C@@]13C[C@@H](CC[C@H]12)[C@@](O)(CO)C3,0.0,isssty,Train/Validation
Cc1cc2c(c3cc4ccccc4cc13)C=C[C@H](O)[C@H]2O,1.0,isssty,Train/Validation
CC1(c2ccc(-c3ccccc3)cc2)CO1,1.0,isssty,Train/Validation
Cc1cc2ccccc2c2cc3c(cc12)[C@H](O)[C@@H](O)C=C3,1.0,isssty,Train/Validation
Cc1cc2ccccc2c2cc3c(cc12)C=C[C@H](O)[C@H]3O,1.0,isssty,Train/Validation
Cc1cc2c(O)cccc2c2cc3ccccc3cc12,1.0,isssty,Train/Validation
Cc1cc2c(O)cccc2c2cc3c(cc12)C=C(O)CC3O,1.0,isssty,Train/Validation
CC(=O)Nc1ccc2c(c1)Cc1cc(NC(C)=O)ccc1-2,1.0,isssty,Train/Validation
OC[C@H]1O[C@@H](n2cnc3c2ncn2ccnc32)[C@H](O)[C@@H]1O,0.0,isssty,Train/Validation
OC[C@H]1OC(n2cnc3c2ncn2ccnc32)C[C@@H]1O,0.0,isssty,Train/Validation
NC(CO)C(=O)O,0.0,isssty,Train/Validation
Cc1cc(C)cc(NO)c1,1.0,isssty,Train/Validation
CC(C)(Cl)OC(C)(C)Cl,1.0,isssty,Train/Validation
CC[NH2+]C(=O)N(CCN(C)C)N=O.O=N[O-],1.0,isssty,Train/Validation
CC(=O)OCN(N=O)c1ccccc1,1.0,isssty,Train/Validation
F[B-](F)(F)F.N#[N+]c1ccccc1,1.0,isssty,Train/Validation
Cc1ccc(N(CCO)CCO)cc1,1.0,isssty,Train/Validation
O=C(Nc1ccc2c(c1)Cc1ccccc1-2)c1ccccc1,1.0,isssty,Train/Validation
CC(=O)Nc1ccc2c(c1O)Cc1ccccc1-2,0.0,isssty,Train/Validation
CC(=O)Nc1cc2c(cc1O)-c1ccccc1C2,0.0,isssty,Train/Validation
CC(=O)Nc1ccc2c(c1OC(=O)c1ccccc1)Cc1ccccc1-2,0.0,isssty,Train/Validation
CC(=O)Nc1cc2c(cc1OC(=O)c1ccccc1)-c1ccccc1C2,0.0,isssty,Train/Validation
CCN(C(C)=O)c1ccc2c(c1)Cc1ccccc1-2,1.0,isssty,Train/Validation
CC(=O)N(Nc1ccc2c(c1)Cc1ccccc1-2)c1ccc2c(c1)Cc1ccccc1-2,1.0,isssty,Train/Validation
O=[N+]([O-])c1ccc2c(c1)-c1cccc3cccc-2c13,1.0,isssty,Train/Validation
O=[N+]([O-])c1ccc2c3c(cccc13)-c1cc3ccccc3cc1-2,1.0,isssty,Train/Validation
O=[N+]([O-])c1ccc2cccc3c2c1-c1ccccc1-3,1.0,isssty,Train/Validation
O=[N+]([O-])c1ccc2cccc3c2c1C=C3,1.0,isssty,Train/Validation
O=[N+]([O-])c1ccc2c3c(cccc13)C=C2,1.0,isssty,Train/Validation
O=[N+]([O-])c1cccc2c1-c1cccc3cccc-2c13,1.0,isssty,Train/Validation
O=[N+]([O-])c1ccc2cccc3c2c1CC3,1.0,isssty,Train/Validation
O=[N+]([O-])c1ccc2c(c1)CC=C2,1.0,isssty,Train/Validation
O=[N+]([O-])C1=Cc2cccc3cccc1c23,1.0,isssty,Train/Validation
O=S(=O)([O-])OCc1c2ccccc2c2ccc3cccc4ccc1c2c43.[Na+],1.0,isssty,Train/Validation
O.O.O.O.O.O.[Al+3].[Cl-].[Cl-].[Cl-],0.0,isssty,Train/Validation
O.O.O.O.O.O.O.O=[As]([O-])([O-])O.[Na+].[Na+],0.0,isssty,Train/Validation
O.O=S(=O)([O-])[O-].[Cd+2],0.0,isssty,Train/Validation
O.O.O.O.O.O.O.[Cl-].[Cl-].[Cl-].[Fe+3],0.0,isssty,Train/Validation
N#C[Fe-3](C#N)(C#N)(C#N)(C#N)C#N.[K+].[K+].[K+],0.0,isssty,Train/Validation
O.O.O.O.O.O.O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Ni+2],0.0,isssty,Train/Validation
O=S(=O)([O-])[O-].OCc1c2ccccc2cc2c1ccc1ccccc12.OCc1c2ccccc2cc2c1ccc1ccccc12.[Na+].[Na+],1.0,isssty,Train/Validation
O.O.O.O.O.O.O.O=S(=O)([O-])[O-].[Zn+2],0.0,isssty,Train/Validation
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12.O=P(O)(O)O.O=P(O)(O)O,1.0,isssty,Train/Validation
O=[N+]([O-])c1c(O)ccc2ccccc12,1.0,isssty,Train/Validation
O=Nc1c(O)ccc2ccccc12,0.0,isssty,Train/Validation
c1ccc2c(c1)COC2,1.0,isssty,Train/Validation
ClCOCCl,1.0,isssty,Train/Validation
O=C(O)/C=C/c1ccc([N+](=O)[O-])o1,1.0,isssty,Train/Validation
COC(=O)/C=C/c1ccc([N+](=O)[O-])o1,1.0,isssty,Train/Validation
CCCCCN(CCCC)N=O,1.0,isssty,Train/Validation
CCOC(=O)/C=C/c1ccc([N+](=O)[O-])o1,1.0,isssty,Train/Validation
CCCOC(=O)/C=C/c1ccc([N+](=O)[O-])o1,1.0,isssty,Train/Validation
CC(C)OC(=O)/C=C/c1ccc([N+](=O)[O-])o1,1.0,isssty,Train/Validation
CCCCOC(=O)/C=C/c1ccc([N+](=O)[O-])o1,1.0,isssty,Train/Validation
CC(C)COC(=O)/C=C/c1ccc([N+](=O)[O-])o1,1.0,isssty,Train/Validation
CCC(C)OC(=O)/C=C/c1ccc([N+](=O)[O-])o1,1.0,isssty,Train/Validation
CC(C)(C)OC(=O)/C=C/c1ccc([N+](=O)[O-])o1,1.0,isssty,Train/Validation
CCCCCOC(=O)/C=C/c1ccc([N+](=O)[O-])o1,1.0,isssty,Train/Validation
CNC(=O)/C=C/c1ccc([N+](=O)[O-])o1,1.0,isssty,Train/Validation
CN(C)C(=O)/C=C/c1ccc([N+](=O)[O-])o1,1.0,isssty,Train/Validation
CCNC(=O)/C=C/c1ccc([N+](=O)[O-])o1,1.0,isssty,Train/Validation
CCCNC(=O)/C=C/c1ccc([N+](=O)[O-])o1,1.0,isssty,Train/Validation
CCCCNC(=O)/C=C/c1ccc([N+](=O)[O-])o1,1.0,isssty,Train/Validation
CC(C)(C)NC(=O)/C=C/c1ccc([N+](=O)[O-])o1,1.0,isssty,Train/Validation
CC(C)CNC(=O)/C=C/c1ccc([N+](=O)[O-])o1,1.0,isssty,Train/Validation
CCC(C)NC(=O)/C=C/c1ccc([N+](=O)[O-])o1,1.0,isssty,Train/Validation
CC(C)(C)CNC(=O)/C=C/c1ccc([N+](=O)[O-])o1,1.0,isssty,Train/Validation
CCCCCNC(=O)/C=C/c1ccc([N+](=O)[O-])o1,1.0,isssty,Train/Validation
COC(=O)/C(=C/c1ccc([N+](=O)[O-])o1)[N+](=O)[O-],1.0,isssty,Train/Validation
COC(=O)/C(=C/c1ccc(Br)o1)[N+](=O)[O-],0.0,isssty,Train/Validation
COC(=O)/C(=C/c1ccco1)[N+](=O)[O-],0.0,isssty,Train/Validation
COC(=O)/C(C#N)=C/c1ccc([N+](=O)[O-])o1,1.0,isssty,Train/Validation
COC(=O)/C(C#N)=C/c1ccc(Br)o1,0.0,isssty,Train/Validation
COC(=O)/C(C#N)=C/c1ccco1,0.0,isssty,Train/Validation
COC(=O)/C(C)=C/c1ccc([N+](=O)[O-])o1,1.0,isssty,Train/Validation
N#CC(C#N)=Cc1ccc([N+](=O)[O-])o1,1.0,isssty,Train/Validation
Cc1cc(C)c2cc(C)c(N)cc2n1,1.0,isssty,Train/Validation
O=[N+]([O-])/C=C/c1ccc([N+](=O)[O-])o1,1.0,isssty,Train/Validation
O=[N+]([O-])/C=C/c1ccco1,0.0,isssty,Train/Validation
CC(Br)C(=O)NCc1ccccc1,1.0,isssty,Train/Validation
C[C@@H](Br)C(=O)NCc1ccccc1,1.0,isssty,Train/Validation
C[C@H](Br)C(=O)NCc1ccccc1,1.0,isssty,Train/Validation
CCCCN(CCC(=O)OC)N=O,1.0,isssty,Train/Validation
COc1ccc(CNC(=O)C(C)Br)cc1,1.0,isssty,Train/Validation
COc1cc(CNC(=O)C(C)Br)ccc1O,1.0,isssty,Train/Validation
COc1ccc(CNC(=O)C(C)Br)cc1OC,1.0,isssty,Train/Validation
CC(Br)C(=O)NC(C)(C)C,0.0,isssty,Train/Validation
CCC(=O)NCc1ccccc1,0.0,isssty,Train/Validation
CC(C)C(=O)Nc1ccccc1,0.0,isssty,Train/Validation
CC(NCc1ccccc1)C(=O)NCc1ccccc1,0.0,isssty,Train/Validation
CCOC(=O)C(C)Br,1.0,isssty,Train/Validation
CCc1cc2ccccc2c2ccc3c(c12)[C@@H]1O[C@@H]1[C@H](O)[C@H]3O,1.0,isssty,Train/Validation
CCCc1cc2ccccc2c2ccc3c(c12)C1OC1C(O)C3O,0.0,isssty,Train/Validation
CCCCN(CCO)N=O,1.0,isssty,Train/Validation
c1cc2c3c(c1)C1NC1c1cccc(c1-3)C1NC21,1.0,isssty,Train/Validation
c1cc2c3oc3cc3ccc4c5oc5cc1c4c32,1.0,isssty,Train/Validation
c1ccc2c(c1)-c1cc3c(cc1C1NC21)-c1ccccc1C1NC31,1.0,isssty,Train/Validation
C1=CC2=C3OC3c3cc4c(cc3C2C=C1)c1c(c2ccccc24)O1,1.0,isssty,Train/Validation
O=C1NCCN1c1nccs1,1.0,isssty,Train/Validation
Cc1cccc2cc3c4c(cccc4c12)-c1ccccc1-3,1.0,isssty,Train/Validation
CCCCN(CCC(C)=O)N=O,1.0,isssty,Train/Validation
O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,0.0,isssty,Train/Validation
CCCCN(CC(C)=O)N=O,1.0,isssty,Train/Validation
Cc1nc2c3c(ccc4ccc(O)cc43)ccc2n1C,1.0,isssty,Train/Validation
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5.O.O.O.O.O.O=S(=O)(O)O,0.0,isssty,Train/Validation
O=[N+]([O-])c1cc(-c2cccc([N+](=O)[O-])c2O)ccc1O,0.0,isssty,Train/Validation
O=[N+]([O-])c1cccc(-c2ccc(O)c([N+](=O)[O-])c2)c1,1.0,isssty,Train/Validation
O=[N+]([O-])c1cccc(-c2ccccc2)c1O,0.0,isssty,Train/Validation
O=[N+]([O-])c1cc(-c2ccccc2)cc([N+](=O)[O-])c1O,1.0,isssty,Train/Validation
C[Si](C)(C)CN(N=O)C(N)=O,1.0,isssty,Train/Validation
O=c1c2cccc3ccc4cccc1c4c32,1.0,isssty,Train/Validation
Cc1ccc2c3c1ccc1cccc(c13)C2,1.0,isssty,Train/Validation
Cc1ccc2c(=O)c3cccc4ccc1c2c43,1.0,isssty,Train/Validation
CCOC(=O)[C@@H]([NH3+])CS.[Cl-],1.0,isssty,Train/Validation
N[C@@H](CS)C(=O)NCC(=O)O,1.0,isssty,Train/Validation
c1ccc2c(c1)ccc1nc3c(ccc4ccccc43)cc12,1.0,isssty,Train/Validation
C=C(Br)C(C)=O,1.0,isssty,Train/Validation
CC(Br)(CO)CBr,0.0,isssty,Train/Validation
ClCc1c2ccccc2cc2c1ccc1ccccc12,1.0,isssty,Train/Validation
C=C(C)C(C)Cl,1.0,isssty,Train/Validation
Nc1nc(-c2ccc([N+](=O)[O-])o2)cs1,1.0,isssty,Train/Validation
ClCc1c2ccccc2c(Cl)c2ccccc12,1.0,isssty,Train/Validation
Cc1c2ccccc2c(CCl)c2ccccc12,1.0,isssty,Train/Validation
O[C@H]1C=Cc2c(ccc3ncccc23)[C@@H]1O,0.0,isssty,Train/Validation
O[C@H]1C=Cc2c(ccc3cccnc23)[C@@H]1O,1.0,isssty,Train/Validation
OC1C=Cc2c(ccc3ccccc23)C1O,1.0,isssty,Train/Validation
O=c1c(O)c2c(c3c1ccc1[nH]cccc13)O2,0.0,isssty,Train/Validation
O=c1c(O)c2c(c3c1ccc1c3cccn1O)O2,0.0,isssty,Train/Validation
O=c1c2c(c3ccc4[nH]cccc4c3c1O)O2,0.0,isssty,Train/Validation
O=c1c2c(c3c(ccc4ccc[nH]c43)c1O)O2,1.0,isssty,Train/Validation
OC1c2ccc3cccnc3c2C2OC2C1O,1.0,isssty,Train/Validation
c1cnc2ccc3c(c2c1)CCC1OC31,0.0,isssty,Train/Validation
COC(=O)[C@H]1O[C@@H]1c1ccccc1,1.0,isssty,Train/Validation
c1cnc2ccc3c(c2c1)C1OC1CC3,1.0,isssty,Train/Validation
c1cnc2c3c(ccc2c1)C1OC1CC3,0.0,isssty,Train/Validation
COC(=O)[C@@H]1O[C@H]1c1ccccc1,1.0,isssty,Train/Validation
c1cnc2c3c(ccc2c1)CCC1OC31,1.0,isssty,Train/Validation
Cc1ccccc1C1=C(C(=O)[O-])O1,0.0,isssty,Train/Validation
COC(=O)[C@H]1O[C@H]1c1ccccc1,1.0,isssty,Train/Validation
O=CNNc1nc(-c2ccc([N+](=O)[O-])o2)cs1,1.0,isssty,Train/Validation
C=C1C[C@]23CC[C@@H]4[C@](C)(CCC[C@@]4(C)C(=O)O)[C@H]2CC[C@@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3,0.0,isssty,Train/Validation
CCCCN(N=O)/C(C=O)=N/O,1.0,isssty,Train/Validation
N[C@@H](CCC(=O)N[C@@H](CSC(=O)NCCCl)C(=O)NCC(=O)O)C(=O)O,1.0,isssty,Train/Validation
C=C1C[C@@]23CCC4[C@@](C)(CCC[C@@]4(C)C(=O)O)C2CC[C@]1(O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H]1O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O)C3,0.0,isssty,Train/Validation
N[C@@H](CS)C(=O)OC(=O)NCCCl,1.0,isssty,Train/Validation
C=C1C[C@@]23CCC4[C@@](C)(CCC[C@@]4(C)C(=O)OC4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O[C@H]1O[C@H](C)[C@@H](O)[C@H](O)[C@@H]1O)C3,0.0,isssty,Train/Validation
CC12CCC3C(CCC4C(C)(C(=O)O)CCCC34C)(CC1=O)C2,0.0,isssty,Train/Validation
NCCCl,1.0,isssty,Train/Validation
Oc1ccc2c(c1)-c1cc3ccccc3c3cc4ccccc4c-2c13,1.0,isssty,Train/Validation
c1ccc2c3c4c(cc5ccccc5c4cc2c1)C1=C3CCCC1,1.0,isssty,Train/Validation
Cc1ccc2c(c1)-c1cc3ccccc3c3cc4ccccc4c-2c13,1.0,isssty,Train/Validation
c1ccc2c(c1)-c1cc3ccccc3c3cc4c(c-2c13)CCCC4,1.0,isssty,Train/Validation
CN(C)c1ccc(N=O)cc1,1.0,isssty,Train/Validation
NCCS,0.0,isssty,Train/Validation
Cc1cc(-c2ccc(N/N=C3\C=CC(=O)C(C(=O)[O-])=C3)c(C)c2)ccc1/N=N/c1c(N)c(C)cc(S(=O)(=O)[O-])c1N.[Na+].[Na+],1.0,isssty,Train/Validation
O=C1CCc2c1cc(C(F)(F)F)c1c2ccc2ccccc21,1.0,isssty,Train/Validation
O=C1CCc2c1cc(C(F)(F)F)c1c3c(ccc21)[C@H](O)[C@@H](O)C=C3,1.0,isssty,Train/Validation
CCN(CC)c1ccc(N=O)cc1,1.0,isssty,Train/Validation
O=[Cr](=O)([O-])[O-],1.0,isssty,Train/Validation
[Cl-].[Cl-].[Cr].[H+].[H+].c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1,1.0,isssty,Train/Validation
[Cl-].[Cl-].[Cl-].[Cr+3].c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12,1.0,isssty,Train/Validation
CC(=O)Nc1nc(-c2ccc([N+](=O)[O-])o2)cs1,1.0,isssty,Train/Validation
O=C(/C=C/c1ccccc1)OC/C=C/c1ccccc1,1.0,isssty,Train/Validation
O=[N+]([O-])c1cccc2ccccc12,1.0,isssty,Train/Validation
CCC(=O)C(=O)CC,1.0,isssty,Train/Validation
O=C1CCCCC1=O,1.0,isssty,Train/Validation
CC(=O)C(=O)c1ccccc1,0.0,isssty,Train/Validation
O=CC(=O)[O-].[Na+],0.0,isssty,Train/Validation
CC12CCC(C(=O)C1=O)C2(C)C,0.0,isssty,Train/Validation
CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1.[Cl-].[H+],1.0,isssty,Train/Validation
CN(C)c1ccc(/N=N/c2ccccc2CO)cc1,1.0,isssty,Train/Validation
COC(=O)c1cc2ccc3cccnc3c2[nH]1,0.0,isssty,Train/Validation
c1cnc2c(c1)ccc1cc[nH]c12,0.0,isssty,Train/Validation
OCc1cc2ccc3cccnc3c2[nH]1,0.0,isssty,Train/Validation
COC(=O)c1cc2ccc3ccc[n+](C)c3c2[nH]1.[I-],0.0,isssty,Train/Validation
O=C1c2ccccc2-c2c1ccc1ccccc21,1.0,isssty,Train/Validation
CCN(C=O)N=O,1.0,isssty,Train/Validation
CC(=O)N(C)N=O,1.0,isssty,Train/Validation
CN(C=O)N=O,1.0,isssty,Train/Validation
O[C@H]1[C@H]2O[C@H]2c2ccc3c(ccc4ccccc43)c2[C@@H]1O,1.0,isssty,Train/Validation
OC1c2c(ccc3c2ccc2ccccc23)C2OC2C1O,1.0,isssty,Train/Validation
c1ccc2c(OCC3CO3)nsc2c1,1.0,isssty,Train/Validation
O=[N+]([O-])c1ccc2sncc2c1,1.0,isssty,Train/Validation
O=[N+]([O-])c1cccc2cnsc12,1.0,isssty,Train/Validation
O=[N+]([O-])c1c2ccccc2c([N+](=O)[O-])c2ccccc12,0.0,isssty,Train/Validation
Nc1ccc2sncc2c1,1.0,isssty,Train/Validation
Nc1cccc2cnsc12,1.0,isssty,Train/Validation
c1cc2sncc2cc1OCC1CO1,1.0,isssty,Train/Validation
c1cc(OCC2CO2)c2sncc2c1,1.0,isssty,Train/Validation
O=[N+]([O-])c1ccc2snc(Cl)c2c1,1.0,isssty,Train/Validation
O=[N+]([O-])c1ccc2c(Cl)nsc2c1,1.0,isssty,Train/Validation
Nc1nc(N)nc(-c2ccc([N+](=O)[O-])o2)n1,1.0,isssty,Train/Validation
O=[N+]([O-])c1cccc2c(Cl)nsc12,1.0,isssty,Train/Validation
Nc1ccc2snc(Cl)c2c1,1.0,isssty,Train/Validation
Nc1cccc2c(Cl)nsc12,1.0,isssty,Train/Validation
COc1nsc2ccc([N+](=O)[O-])cc12,1.0,isssty,Train/Validation
COc1nsc2cc([N+](=O)[O-])ccc12,1.0,isssty,Train/Validation
COc1nsc2c([N+](=O)[O-])cccc12,1.0,isssty,Train/Validation
COc1nsc2ccc(N)cc12,1.0,isssty,Train/Validation
COc1nsc2cc(N)ccc12,1.0,isssty,Train/Validation
COc1nsc2c(N)cccc12,1.0,isssty,Train/Validation
COc1nsc2ccc(OCC3CO3)cc12,1.0,isssty,Train/Validation
COc1nsc2cc(OCC3CO3)ccc12,1.0,isssty,Train/Validation
COc1nsc2c(OCC3CO3)cccc12,1.0,isssty,Train/Validation
O=c1[nH]sc2cc([N+](=O)[O-])ccc12,1.0,isssty,Train/Validation
[N-]=[N+]=CC(=O)NCC(N)=O,1.0,isssty,Train/Validation
O=c1c2ccc(OCC3CO3)cc2sn1CC1CO1,1.0,isssty,Train/Validation
CS(=O)(=O)Nc1ccc(Nc2c3ccccc3nc3ccc(N=[N+]=[N-])cc23)cc1,1.0,isssty,Train/Validation
CS(=O)(=O)Nc1ccc(Nc2c3ccccc3nc3cc(N=[N+]=[N-])ccc23)cc1,1.0,isssty,Train/Validation
CS(=O)(=O)Nc1ccc(Nc2c3ccc(N=[N+]=[N-])cc3nc3ccc(N=[N+]=[N-])cc23)cc1,0.0,isssty,Train/Validation
CS(=O)(=O)Nc1ccc(Nc2c3ccc(N=[N+]=[N-])cc3nc3cc(N=[N+]=[N-])ccc23)cc1,1.0,isssty,Train/Validation
[N-]=[N+]=Nc1ccc2c(Nc3ccc(NS(=O)(=O)CCCN)cc3)c3cc(N=[N+]=[N-])ccc3nc2c1,1.0,isssty,Train/Validation
